iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
790 -1715.66 0.0117678 10 2 0.812342 10 2 0.654725 10 1 0.409678 10 4 0.094893 10 5 0.12456 10 2 0.566889 10 2 0.242225 10 2 0.179151 10 3 0.6 0 0 3860 3175
800 -1762.17 0.013721 10 2 0.693959 10 2 0.636082 10 1 0.179306 10 4 0.152652 10 5 0.0256369 10 3 0.566889 10 0 0.162109 10 1 0.202909 10 1 0.6 0 0 3860 3199
810 -1736.19 0.013721 10 0 0.762753 10 3 0.54531 10 1 0.163056 10 2 0.146823 10 2 0.122485 10 4 0.502718 10 2 0.166465 10 3 0.278576 10 3 0.6 0 0 3860 3225
820 -1770.74 0.0142019 10 1 0.722516 10 2 0.471669 10 4 0.368292 10 4 0.0981334 10 4 0.174997 10 4 0.641538 10 1 0.281283 10 3 0.432362 10 4 0.6 0 0 3860 3161
830 -1737.82 0.0119006 10 1 0.796995 10 4 0.551896 10 3 0.26549 10 2 0.0663055 10 4 0.159234 10 4 0.440843 10 2 0.254957 10 3 0.32886 10 4 0.6 0 0 3860 3248
840 -1732.7 0.0132679 10 3 0.942092 10 4 0.847699 10 3 0.236211 10 1 0.0693509 10 5 0.135215 10 1 0.399449 10 2 0.166189 10 1 0.116024 10 2 0.6 0 0 3860 3153
850 -1721.31 0.0145146 10 1 0.942092 10 0 0.394091 10 6 0.20153 10 2 0.0519665 10 3 0.0889925 10 2 0.465884 10 4 0.117861 10 5 0.245298 10 5 0.6 0 0 3860 3170
860 -1729.17 0.0164263 10 2 0.845451 10 1 0.397268 10 3 0.144692 10 1 0.0450788 10 2 0.0610269 10 3 0.32877 10 2 0.0413375 10 6 0.141206 10 5 0.6 0 0 3860 3237
870 -1711.78 0.0118872 10 2 0.817943 10 1 0.709762 10 3 0.132955 10 3 0.0450788 10 0 0.132975 10 4 0.497403 10 2 0.14871 10 3 0.161447 10 6 0.6 0 0 3860 3236
880 -1760.64 0.0141778 10 2 0.902966 10 2 1.22391 10 2 0.0686754 10 5 0.0384023 10 2 0.132316 10 3 0.497403 10 0 0.201469 10 4 0.0937373 10 5 0.6 0 0 3860 3205
890 -1730.86 0.0134133 10 2 0.694596 10 5 0.677156 10 3 0.142379 10 2 0.0952708 10 4 0.122507 10 2 0.497403 10 0 0.210279 10 3 0.130996 10 3 0.6 0 0 3860 3231
900 -1725.52 0.0175681 10 2 0.753071 10 3 1.0727 10 4 0.142039 10 5 0.131616 10 7 0.145922 10 3 0.520218 10 1 0.210279 10 0 0.168304 10 6 0.6 0 0 3860 3215
910 -1743.17 0.0131998 10 3 0.687893 10 3 0.41316 10 5 0.247605 10 1 0.0609405 10 1 0.152177 10 6 0.617125 10 3 0.186397 10 3 0.260127 10 5 0.6 0 0 3860 3225
920 -1737.4 0.0129422 10 1 0.738799 10 1 0.41316 10 0 0.129897 10 1 0.114795 10 2 0.177881 10 2 0.681555 10 3 0.340007 10 2 0.492406 10 4 0.6 0 0 3860 3154
930 -1737.03 0.0146849 10 1 0.611527 10 2 0.770739 10 3 0.204775 10 3 0.0382679 10 5 0.0986207 10 2 0.906761 10 2 0.340007 10 0 0.206124 10 6 0.6 0 0 3860 3207
940 -1761.92 0.0145797 10 2 0.471097 10 3 0.615944 10 1 0.054682 10 2 0.167512 10 5 0.108772 10 4 0.8782 10 1 0.039875 10 4 0.420329 10 5 0.6 0 0 3860 3233
950 -1743.97 0.0160562 10 1 0.584617 10 2 0.59389 10 4 0.128066 10 4 0.0805018 10 3 0.10382 10 3 0.71832 10 5 0.185372 10 6 0.266717 10 4 0.6 0 0 3860 3272
960 -1776.8 0.0151757 10 2 0.518803 10 2 0.229805 10 1 0.128492 10 2 0.123917 10 8 0.130652 10 4 0.833713 10 5 0.148132 10 1 1.46044 10 4 0.6 0 0 3860 3280
970 -1754.36 0.0145995 10 4 0.719559 10 3 0.847871 10 2 0.0643091 10 6 0.218915 10 3 0.131515 10 2 0.520994 10 1 0.166828 10 4 0.472161 10 5 0.6 0 0 3860 3286
980 -1714.3 0.0164241 10 4 0.743326 10 1 0.496186 10 3 0.123221 10 2 0.0899517 10 5 0.160633 10 3 0.502074 10 2 0.166828 10 0 0.251057 10 3 0.6 0 0 3860 3231
990 -1753.05 0.0159515 10 1 0.686499 10 1 0.797897 10 2 0.13109 10 3 0.095042 10 1 0.141519 10 5 0.803557 10 3 0.212056 10 2 0.202316 10 4 0.6 0 0 3860 3214
1000 -1736.25 0.012322 10 3 0.686499 10 0 0.797897 10 0 0.121154 10 3 0.0545238 10 3 0.266192 10 6 0.803557 10 0 0.287388 10 4 0.124646 10 4 0.6 0 0 3860 3222
1010 -1716.45 0.0140928 10 1 0.572694 10 1 0.597906 10 3 0.121154 10 0 0.0623625 10 4 0.176416 10 5 0.648593 10 1 0.243713 10 4 0.191708 10 7 0.6 0 0 3860 3225
1020 -1737 0.0127126 10 3 0.80893 10 4 0.830302 10 2 0.121154 10 0 0.0664173 10 5 0.145924 10 2 0.648593 10 0 0.243713 10 0 0.0273131 10 4 0.6 0 0 3860 3205
1030 -1746.31 0.0125196 10 2 0.80893 10 0 0.495064 10 2 0.2332 10 3 0.181318 10 6 0.152967 10 2 0.500059 10 2 0.37262 10 3 0.113135 10 7 0.6 0 0 3860 3158
1040 -1716.93 0.0142352 10 7 0.80893 10 0 0.369194 10 3 0.0440044 10 2 0.0701753 10 4 0.152967 10 0 0.500059 10 0 0.234207 10 3 0.429354 10 6 0.6 0 0 3860 3144
1050 -1718.54 0.0132488 10 1 0.799981 10 4 0.461519 10 3 0.138212 10 4 0.215485 10 3 0.0694236 10 1 0.500059 10 0 0.216321 10 2 0.448233 10 5 0.6 0 0 3860 3254
1060 -1737.88 0.0140032 10 1 0.869547 10 5 0.920156 10 4 0.220741 10 2 0.082459 10 2 0.0763558 10 2 0.532479 10 1 0.216321 10 0 0.115691 10 3 0.6 0 0 3860 3168
1070 -1730.97 0.0134642 10 1 0.863797 10 1 1.06428 10 3 0.220741 10 0 0.109455 10 4 0.0966847 10 5 0.519282 10 2 0.220036 10 6 0.0584698 10 5 0.6 0 0 3860 3199
1080 -1692 0.0131773 10 3 0.675487 10 3 0.605051 10 5 0.169025 10 3 0.086725 10 5 0.110145 10 5 0.618718 10 3 0.194148 10 2 0.134796 10 5 0.6 0 0 3860 3186
1090 -1728.62 0.0122905 10 4 0.675487 10 0 0.46228 10 3 0.125314 10 2 0.144475 10 3 0.152848 10 4 0.471241 10 2 0.25365 10 5 0.174957 10 3 0.6 0 0 3860 3249
1100 -1767.44 0.016636 10 3 0.731 10 5 0.592007 10 4 0.26497 10 3 0.106499 10 3 0.0851621 10 2 0.418531 10 2 0.25365 10 0 0.20513 10 2 0.6 0 0 3860 3215
1110 -1728.87 0.016636 10 0 0.938665 10 3 0.592007 10 0 0.282958 10 2 0.0746695 10 7 0.129998 10 5 0.390213 10 3 0.0840613 10 3 0.0606939 10 5 0.6 0 0 3860 3238
1120 -1731.1 0.0162844 10 1 0.938665 10 0 0.706595 10 6 0.282958 10 0 0.0449565 10 5 0.132738 10 5 0.333832 10 3 0.143026 10 3 0.33965 10 6 0.6 0 0 3860 3166
1130 -1733.58 0.0148738 10 2 0.873249 10 1 0.841382 10 1 0.140224 10 5 0.0570735 10 2 0.0895607 10 2 0.458266 10 2 0.143026 10 0 0.114586 10 3 0.6 0 0 3860 3179
1140 -1731.96 0.0125317 10 1 1.0279 10 2 0.854632 10 3 0.0712349 10 6 0.0426722 10 6 0.0883915 10 2 0.474262 10 2 0.215028 10 1 0.271008 10 4 0.6 0 0 3860 3158
